"board","combo","reach_probability","fold_frequency","call_frequency","raise_frequency","ev_fold_btn","ev_call_btn","ev_raise_btn","mixed_ev_btn","best_ev_action","best_ev_btn","highest_frequency_action","highest_frequency","loss_if_fold_btn","loss_if_call_btn","loss_if_raise_btn","iteration","exploitability"
"Ts 9h 4d","9dAd","12,2433","0","1","0","0","3,60869","3,2673","3,60869","C","3,60869","C","1","3,60869","0","0,34139","129","0,49300944805145264"
"Ts 9h 4d","9sJs","2,73692","0","1","0","0","3,33423","2,58204","3,33423","C","3,33423","C","1","3,33423","0","0,75219","129","0,49300944805145264"
"Ts 9h 4d","9sKs","6,75308","0","1","0","0","3,33693","2,59546","3,33693","C","3,33693","C","1","3,33693","0","0,74147","129","0,49300944805145264"
"Ts 9h 4d","9sAs","12,4369","0","1","0","0","3,49161","2,85439","3,49161","C","3,49161","C","1","3,49161","0","0,63722","129","0,49300944805145264"
"Ts 9h 4d","TcTd","18,5961","0","0,652135","0,347865","0","20,4416","20,0931","20,3203690475","C","20,4416","C","0,652135","20,4416","0","0,348500000000001","129","0,49300944805145264"
"Ts 9h 4d","TcTh","18,9844","0","0,508994","0,491006","0","21,316","20,9217","21,1223963342","C","21,316","C","0,508994","21,316","0","0,394299999999998","129","0,49300944805145264"
"Ts 9h 4d","TcJc","15,3623","0","1","0","0","2,53068","2,29019","2,53068","C","2,53068","C","1","2,53068","0","0,24049","129","0,49300944805145264"
"Ts 9h 4d","TcQc","9,8345","0","1","0","0","3,07485","2,78049","3,07485","C","3,07485","C","1","3,07485","0","0,29436","129","0,49300944805145264"
"Ts 9h 4d","TcKc","16,5444","0","0,949506","0,050494","0","2,96477","2,91052","2,9620307005","C","2,96477","C","0,949506","2,96477","0","0,0542500000000001","129","0,49300944805145264"
"Ts 9h 4d","TcAc","19,5396","0","0,953961","0,046039","0","3,96028","3,98329","3,96133935739","R","3,98329","C","0,953961","3,98329","0,0230100000000002","0","129","0,49300944805145264"
"Ts 9h 4d","TdTh","18,6675","0","0,509885","0,490116","0","21,2027","20,7799","20,9955001579","C","21,2027","C","0,509885","21,2027","0","0,422799999999999","129","0,49300944805145264"
"Ts 9h 4d","TdJd","14,6547","0","0,999809","0,000191","0","3,40731","3,32724","3,40729470663","C","3,40731","C","0,999809","3,40731","0","0,0800700000000001","129","0,49300944805145264"
"Ts 9h 4d","TdQd","9,42062","0","1","0","0","3,9684","3,66814","3,9684","C","3,9684","C","1","3,9684","0","0,30026","129","0,49300944805145264"
"Ts 9h 4d","TdKd","16,0671","0","0,944013","0,055987","0","3,79618","3,83941","3,79860031801","R","3,83941","C","0,944013","3,83941","0,0432300000000003","0","129","0,49300944805145264"
"Ts 9h 4d","TdAd","18,8571","0","0,938567","0,061433","0","4,75383","4,71786","4,75162025499","C","4,75383","C","0,938567","4,75383","0","0,0359699999999998","129","0,49300944805145264"
"Ts 9h 4d","ThJh","15,0727","0","1","0","0","3,17466","3,03764","3,17466","C","3,17466","C","1","3,17466","0","0,13702","129","0,49300944805145264"
"Ts 9h 4d","ThQh","9,72492","0","1","0","0","3,69622","3,48827","3,69622","C","3,69622","C","1","3,69622","0","0,20795","129","0,49300944805145264"
"Ts 9h 4d","ThKh","16,6734","0","0,947944","0,052056","0","3,70906","3,73759","3,71054515768","R","3,73759","C","0,947944","3,73759","0,0285299999999999","0","129","0,49300944805145264"
"Ts 9h 4d","ThAh","19,5805","0","0,920474","0,079526","0","4,72633","4,71267","4,72524367484","C","4,72633","C","0,920474","4,72633","0","0,0136599999999998","129","0,49300944805145264"
"Ts 9h 4d","JcJd","15,022","0","0,919777","0,080223","0","3,49269","3,4577","3,48988299723","C","3,49269","C","0,919777","3,49269","0","0,0349900000000005","129","0,49300944805145264"
"Ts 9h 4d","JcJh","15,0589","0","0,907413","0,092587","0","3,48985","3,45069","3,48622429308","C","3,48985","C","0,907413","3,48985","0","0,0391599999999994","129","0,49300944805145264"
"Ts 9h 4d","JcJs","15,2341","0","0,880881","0,119119","0","3,63468","3,57047","3,62703136901","C","3,63468","C","0,880881","3,63468","0","0,0642100000000001","129","0,49300944805145264"
"Ts 9h 4d","JcQc","11,1136","0","0,877335","0,122665","0","5,28092","5,28093","5,28092122665","R","5,28093","C","0,877335","5,28093","9,99999999962142E-06","0","129","0,49300944805145264"
"Ts 9h 4d","JcKc","18,4812","0","0,987702","0,012298","0","1,81804","1,84753","1,81840266802","R","1,84753","C","0,987702","1,84753","0,0294900000000002","0","129","0,49300944805145264"
"Ts 9h 4d","JcAc","19,2691","0,435473","0,496794","0,067733","0","0,0042446","-0,0707146","-0,0026810201894","C","0,0042446","C","0,496794","0,0042446","0","0,0749592","129","0,49300944805145264"
"Ts 9h 4d","JcAd","4,52126","0,588611","0,321439","0,08995","0","-0,1004452","-0,1491707","-0,0457049091078","F","0","F","0,588611","0","0,1004452","0,1491707","129","0,49300944805145264"
"Ts 9h 4d","JcAh","4,57679","0,657363","0,312114","0,030522","0","-0,0923096","-0,1372158","-0,032999219142","F","0","F","0,657363","0","0,0923096","0,1372158","129","0,49300944805145264"
"Ts 9h 4d","JcAs","4,55771","0,660223","0,309216","0,030562","0","-0,0904629","-0,1522385","-0,0326252891234","F","0","F","0,660223","0","0,0904629","0,1522385","129","0,49300944805145264"
"Ts 9h 4d","JdJh","14,65","0","0,94237","0,05763","0","3,44799","3,44272","3,4476862899","C","3,44799","C","0,94237","3,44799","0","0,00526999999999989","129","0,49300944805145264"
"Ts 9h 4d","JdJs","14,8447","0","0,954215","0,045785","0","3,58762","3,58397","3,58745288475","C","3,58762","C","0,954215","3,58762","0","0,00364999999999993","129","0,49300944805145264"
"Ts 9h 4d","JdQd","10,5415","0","0,862329","0,137671","0","5,81501","5,80946","5,81424592595","C","5,81501","C","0,862329","5,81501","0","0,00555000000000039","129","0,49300944805145264"
"Ts 9h 4d","JdKd","17,6106","0","0,888733","0,111267","0","2,41833","2,39098","2,41528684755","C","2,41833","C","0,888733","2,41833","0","0,0273500000000002","129","0,49300944805145264"
"Ts 9h 4d","JdAc","4,51624","0,268671","0,460333","0,270996","0","0,0039997","-0,2175293","-0,0571083762827","C","0,0039997","C","0,460333","0,0039997","0","0,221529","129","0,49300944805145264"
"Ts 9h 4d","JdAd","18,408","0","1","0","0","0,442269","0,331728","0,442269","C","0,442269","C","1","0,442269","0","0,110541","129","0,49300944805145264"
"Ts 9h 4d","JdAh","4,46556","0,457661","0,263333","0,279005","0","-0,1035221","-0,2464302","-0,0960160431103","F","0","F","0,457661","0","0,1035221","0,2464302","129","0,49300944805145264"
"Ts 9h 4d","JdAs","4,43994","0,464063","0,267717","0,268221","0","-0,1049408","-0,2843098","-0,1043522950194","F","0","F","0,464063","0","0,1049408","0,2843098","129","0,49300944805145264"
"Ts 9h 4d","JhJs","14,884","0","0,945084","0,054916","0","3,58965","3,5768","3,5889443294","C","3,58965","C","0,945084","3,58965","0","0,0128500000000003","129","0,49300944805145264"
"Ts 9h 4d","JhQh","10,6588","0","0,846482","0,153518","0","5,83821","5,83941","5,8383942216","R","5,83941","C","0,846482","5,83941","0,00119999999999987","0","129","0,49300944805145264"
"Ts 9h 4d","JhKh","17,8964","0","0,873759","0,126241","0","2,40189","2,38919","2,4002867393","C","2,40189","C","0,873759","2,40189","0","0,0126999999999997","129","0,49300944805145264"
"Ts 9h 4d","JhAc","4,52125","0,321587","0,444001","0,234412","0","-0,0035149","-0,2052227","-0,0496672826673","F","0","C","0,444001","0","0,0035149","0,2052227","129","0,49300944805145264"
"Ts 9h 4d","JhAd","4,42465","0,462206","0,251322","0,286472","0","-0,1204502","-0,2197018","-0,093210199214","F","0","F","0,462206","0","0,1204502","0,2197018","129","0,49300944805145264"
"Ts 9h 4d","JhAh","18,6866","0","1","0","0","0,444847","0,35737","0,444847","C","0,444847","C","1","0,444847","0","0,087477","129","0,49300944805145264"
"Ts 9h 4d","JhAs","4,44946","0,505633","0,236561","0,257806","0","-0,1164387","-0,2462791","-0,0910370849653","F","0","F","0,505633","0","0,1164387","0,2462791","129","0,49300944805145264"
"Ts 9h 4d","JsQs","10,922","0","0,780805","0,219195","0","5,95458","5,92901","5,94897518385","C","5,95458","C","0,780805","5,95458","0","0,0255700000000001","129","0,49300944805145264"
"Ts 9h 4d","JsKs","18,1734","0","0,85988","0,14012","0","2,39229","2,38312","2,3910050996","C","2,39229","C","0,85988","2,39229","0","0,00917000000000012","129","0,49300944805145264"
"Ts 9h 4d","JsAc","4,55563","0,38155","0,360871","0,257579","0","-0,022385","-0,2301083","-0,0673491631407","F","0","F","0,38155","0","0,022385","0,2301083","129","0,49300944805145264"
"Ts 9h 4d","JsAd","4,47185","0,518258","0,162435","0,319307","0","-0,1351532","-0,2265057","-0,0942784655919","F","0","F","0,518258","0","0,1351532","0,2265057","129","0,49300944805145264"
"Ts 9h 4d","JsAh","4,5176","0,565721","0,141316","0,292963","0","-0,1335632","-0,2279682","-0,0856608649478","F","0","F","0,565721","0","0,1335632","0,2279682","129","0,49300944805145264"
"Ts 9h 4d","JsAs","18,8307","0","1","0","0","0,459606","0,358887","0,459606","C","0,459606","C","1","0,459606","0","0,100719","129","0,49300944805145264"
"Ts 9h 4d","QcQd","6,22013","0","0,949199","0,050801","0","6,14369","6,19457","6,14627475488","R","6,19457","C","0,949199","6,19457","0,0508800000000003","0","129","0,49300944805145264"
"Ts 9h 4d","QcQh","6,26933","0","0,943717","0,056283","0","6,19093","6,2392","6,19364678041","R","6,2392","C","0,943717","6,2392","0,0482700000000005","0","129","0,49300944805145264"
"Ts 9h 4d","QcQs","6,36066","0","0,974244","0,025756","0","6,32374","6,35277","6,32448769668","R","6,35277","C","0,974244","6,35277","0,0290300000000006","0","129","0,49300944805145264"
"Ts 9h 4d","QcKc","16,9412","0","0,835507","0,164493","0","1,41545","1,38388","1,41025695599","C","1,41545","C","0,835507","1,41545","0","0,0315700000000001","129","0,49300944805145264"
"Ts 9h 4d","QcKd","8,06911","0","0,805546","0,194454","0","1,5131","1,55698","1,52163264152","R","1,55698","C","0,805546","1,55698","0,0438799999999999","0","129","0,49300944805145264"
"Ts 9h 4d","QcKh","8,17262","0","0,836741","0,163259","0","1,47085","1,52001","1,47887581244","R","1,52001","C","0,836741","1,52001","0,0491600000000001","0","129","0,49300944805145264"
"Ts 9h 4d","QcKs","8,18137","0","0,833278","0,166722","0","1,43434","1,46781","1,43992018534","R","1,46781","C","0,833278","1,46781","0,0334699999999999","0","129","0,49300944805145264"
"Ts 9h 4d","QcAc","4,46511","0,148423","0,844007","0,007569","0","0,0325134","-0,1192116","0,0265392245934","C","0,0325134","C","0,844007","0,0325134","0","0,151725","129","0,49300944805145264"
"Ts 9h 4d","QcAd","17,1686","0,350092","0,572748","0,07716","0","-0,0541195","-0,1450077","-0,042185629518","F","0","C","0,572748","0","0,0541195","0,1450077","129","0,49300944805145264"
"Ts 9h 4d","QcAh","17,3798","0,37677","0,555296","0,067934","0","-0,0424332","-0,1277172","-0,032239326492","F","0","C","0,555296","0","0,0424332","0,1277172","129","0,49300944805145264"
"Ts 9h 4d","QcAs","17,2901","0,384169","0,54413","0,071701","0","-0,0528488","-0,1559196","-0,0399362087836","F","0","C","0,54413","0","0,0528488","0,1559196","129","0,49300944805145264"
"Ts 9h 4d","QdQh","6,08154","0","0,968374","0,031626","0","6,16722","6,12181","6,16578386334","C","6,16722","C","0,968374","6,16722","0","0,0454099999999995","129","0,49300944805145264"
"Ts 9h 4d","QdQs","6,16522","0","0,999805","0,000195","0","6,31371","6,22745","6,3136931793","C","6,31371","C","0,999805","6,31371","0","0,0862599999999993","129","0,49300944805145264"
"Ts 9h 4d","QdKc","7,96624","0","0,908127","0,091873","0","1,403","1,45634","1,40790050582","R","1,45634","C","0,908127","1,45634","0,0533399999999999","0","129","0,49300944805145264"
"Ts 9h 4d","QdKd","16,1396","0","0,69766","0,30234","0","2,05313","2,01719","2,0422639004","C","2,05313","C","0,69766","2,05313","0","0,0359400000000001","129","0,49300944805145264"
"Ts 9h 4d","QdKh","7,94889","0","0,893856","0,106144","0","1,44469","1,57827","1,45886871552","R","1,57827","C","0,893856","1,57827","0,13358","0","129","0,49300944805145264"
"Ts 9h 4d","QdKs","7,95559","0","0,894881","0,105119","0","1,40789","1,53528","1,42128110941","R","1,53528","C","0,894881","1,53528","0,12739","0","129","0,49300944805145264"
"Ts 9h 4d","QdAc","17,0248","0,021768","0,969726","0,008506","0","-0,0259075","-0,0102421","-0,0252102956476","F","0","C","0,969726","0","0,0259075","0,0102421","129","0,49300944805145264"
"Ts 9h 4d","QdAd","4,24035","0","1","0","0","0,711394","0,416717","0,711394","C","0,711394","C","1","0,711394","0","0,294677","129","0,49300944805145264"
"Ts 9h 4d","QdAh","16,9628","0,319633","0,534777","0,14559","0","-0,0758343","-0,0148407","-0,0427150969641","F","0","C","0,534777","0","0,0758343","0,0148407","129","0,49300944805145264"
"Ts 9h 4d","QdAs","16,8405","0,346649","0,537478","0,115873","0","-0,094593","-0,059483","-0,057734130113","F","0","C","0,537478","0","0,094593","0,059483","129","0,49300944805145264"
"Ts 9h 4d","QhQs","6,21573","0","0,999038","0,000962","0","6,35943","6,27306","6,35934691206","C","6,35943","C","0,999038","6,35943","0","0,0863699999999996","129","0,49300944805145264"
"Ts 9h 4d","QhKc","8,02291","0","0,94558","0,05442","0","1,38418","1,43934","1,3871818072","R","1,43934","C","0,94558","1,43934","0,0551600000000001","0","129","0,49300944805145264"
"Ts 9h 4d","QhKd","7,89911","0","0,903209","0,096791","0","1,46657","1,60032","1,47951579625","R","1,60032","C","0,903209","1,60032","0,13375","0","129","0,49300944805145264"
"Ts 9h 4d","QhKh","16,4966","0","0,656108","0,343892","0","2,02978","2,00699","2,02194270132","C","2,02978","C","0,656108","2,02978","0","0,0227899999999996","129","0,49300944805145264"
"Ts 9h 4d","QhKs","8,0194","0","0,908094","0,091906","0","1,38874","1,51592","1,40042860508","R","1,51592","C","0,908094","1,51592","0,12718","0","129","0,49300944805145264"
"Ts 9h 4d","QhAc","17,1715","0,148804","0,810696","0,040501","0","-0,0294727","-0,0219986","-0,0247843652978","F","0","C","0,810696","0","0,0294727","0,0219986","129","0,49300944805145264"
"Ts 9h 4d","QhAd","16,8829","0,322129","0,553644","0,124226","0","-0,0976372","-0,0438469","-0,0595031749562","F","0","C","0,553644","0","0,0976372","0,0438469","129","0,49300944805145264"
"Ts 9h 4d","QhAh","4,33438","0","1","0","0","0,714053","0,420845","0,714053","C","0,714053","C","1","0,714053","0","0,293208","129","0,49300944805145264"
"Ts 9h 4d","QhAs","16,9704","0,374037","0,540769","0,085194","0","-0,0970333","-0,0558357","-0,0572294672335","F","0","C","0,540769","0","0,0970333","0,0558357","129","0,49300944805145264"
"Ts 9h 4d","QsKc","8,11273","0","0,896722","0,103278","0","1,40498","1,45142","1,40977623032","R","1,45142","C","0,896722","1,45142","0,0464400000000003","0","129","0,49300944805145264"
"Ts 9h 4d","QsKd","7,99315","0","0,883148","0,116852","0","1,488","1,62532","1,50404611664","R","1,62532","C","0,883148","1,62532","0,13732","0","129","0,49300944805145264"
"Ts 9h 4d","QsKh","8,10742","0","0,886571","0,113429","0","1,44999","1,58634","1,46545604415","R","1,58634","C","0,886571","1,58634","0,13635","0","129","0,49300944805145264"
"Ts 9h 4d","QsKs","16,7444","0","0,67237","0,32763","0","2,05574","1,99974","2,03739272","C","2,05574","C","0,67237","2,05574","0","0,0560000000000003","129","0,49300944805145264"
"Ts 9h 4d","QsAc","17,3236","0,204239","0,735859","0,059902","0","-0,0133766","-0,0154102","-0,0107663932998","F","0","C","0,735859","0","0,0133766","0,0154102","129","0,49300944805145264"
"Ts 9h 4d","QsAd","17,0239","0,361792","0,511944","0,126264","0","-0,0860699","-0,0372276","-0,048763474572","F","0","C","0,511944","0","0,0860699","0,0372276","129","0,49300944805145264"
"Ts 9h 4d","QsAh","17,2344","0,383041","0,493867","0,123093","0","-0,0731064","-0,009927","-0,0373267826598","F","0","C","0,493867","0","0,0731064","0,009927","129","0,49300944805145264"
"Ts 9h 4d","QsAs","4,38176","0","1","0","0","0,770013","0,454389","0,770013","C","0,770013","C","1","0,770013","0","0,315624","129","0,49300944805145264"
"Ts 9h 4d","KcAd","5,12247","0","1","0","0","0,282239","-0,2856258","0,282239","C","0,282239","C","1","0,282239","0","0,5678648","129","0,49300944805145264"
"Ts 9h 4d","KcAh","5,19385","0","1","0","0","0,295347","-0,2828079","0,295347","C","0,295347","C","1","0,295347","0","0,5781549","129","0,49300944805145264"
"Ts 9h 4d","KcAs","5,167","0","1","0","0","0,280676","-0,2993141","0,280676","C","0,280676","C","1","0,280676","0","0,5799901","129","0,49300944805145264"
"Ts 9h 4d","KdAc","5,1458","0","1","0","0","0,497387","-0,0746029","0,497387","C","0,497387","C","1","0,497387","0","0,5719899","129","0,49300944805145264"
"Ts 9h 4d","KdAh","5,11322","0","1","0","0","0,317177","-0,122961","0,317177","C","0,317177","C","1","0,317177","0","0,440138","129","0,49300944805145264"
"Ts 9h 4d","KdAs","5,0875","0","1","0","0","0,304214","-0,1450474","0,304214","C","0,304214","C","1","0,304214","0","0,4492614","129","0,49300944805145264"
"Ts 9h 4d","KhAc","5,21308","0","1","0","0","0,458027","-0,0872181","0,458027","C","0,458027","C","1","0,458027","0","0,5452451","129","0,49300944805145264"
"Ts 9h 4d","KhAd","5,11692","0","1","0","0","0,265061","-0,1311176","0,265061","C","0,265061","C","1","0,265061","0","0,3961786","129","0,49300944805145264"
"Ts 9h 4d","KhAs","5,1601","0","1","0","0","0,262125","-0,1528225","0,262125","C","0,262125","C","1","0,262125","0","0,4149475","129","0,49300944805145264"
"Ts 9h 4d","KsAc","5,21755","0","1","0","0","0,410322","-0,1812149","0,410322","C","0,410322","C","1","0,410322","0","0,5915369","129","0,49300944805145264"
"Ts 9h 4d","KsAd","5,12635","0","1","0","0","0,224875","-0,2109623","0,224875","C","0,224875","C","1","0,224875","0","0,4358373","129","0,49300944805145264"
"Ts 9h 4d","KsAh","5,18539","0","1","0","0","0,232207","-0,228793","0,232207","C","0,232207","C","1","0,232207","0","0,461","129","0,49300944805145264"
"Ts 9h 3d","2c2d","11,2601","0","0,936337","0,063663","0","0,157491","0,181708","0,159032726871","R","0,181708","C","0,936337","0,181708","0,024217","0","130","0,49409130215644836"
"Ts 9h 3d","2c2h","11,2604","0","0,927407","0,072593","0","0,151091","0,167935","0,152313756492","R","0,167935","C","0,927407","0,167935","0,016844","0","130","0,49409130215644836"
"Ts 9h 3d","2c2s","11,2604","0","0,918039","0,081961","0","0,149076","0,164831","0,150367295555","R","0,164831","C","0,918039","0,164831","0,015755","0","130","0,49409130215644836"
"Ts 9h 3d","2cAc","2,44507","1","0","0","0","-0,4092648","-0,39744","0","F","0","F","1","0","0,4092648","0,39744","130","0,49409130215644836"
"Ts 9h 3d","2d2h","11,2599","0","0,990702","0,009298","0","0,208789","0,226566","0,208954290546","R","0,226566","C","0,990702","0,226566","0,017777","0","130","0,49409130215644836"
"Ts 9h 3d","2d2s","11,2599","0","0,991495","0,008505","0","0,206976","0,223487","0,207116426055","R","0,223487","C","0,991495","0,223487","0,016511","0","130","0,49409130215644836"
"Ts 9h 3d","2dAd","2,4064","0,186331","0,663456","0,150212","0","0,0808863","0,151991","0,0764953731448","R","0,151991","C","0,663456","0,151991","0,0711047","0","130","0,49409130215644836"
"Ts 9h 3d","2h2s","11,2601","0","0,997035","0,002965","0","0,20052","0,209682","0,20054716533","R","0,209682","C","0,997035","0,209682","0,00916200000000003","0","130","0,49409130215644836"
"Ts 9h 3d","2hAh","2,43054","0,277551","0,584246","0,138202","0","0,049559","0,103426","0,043248327566","R","0,103426","C","0,584246","0,103426","0,053867","0","130","0,49409130215644836"
"Ts 9h 3d","2sAs","2,42129","0,203432","0,659513","0,137056","0","0,046632","0,129861","0,048552639432","R","0,129861","C","0,659513","0,129861","0,083229","0","130","0,49409130215644836"
"Ts 9h 3d","3c3h","10,3575","0","0,705191","0,294809","0","14,6266","14,2252","14,5082636674","C","14,6266","C","0,705191","14,6266","0","0,401399999999999","130","0,49409130215644836"
"Ts 9h 3d","3c3s","10,3454","0","0,70252","0,29748","0","14,6197","14,2273","14,502968848","C","14,6197","C","0,70252","14,6197","0","0,3924","130","0,49409130215644836"
"Ts 9h 3d","3c5c","2,3553","0","1","0","0","1,49056","0,976005","1,49056","C","1,49056","C","1","1,49056","0","0,514555","130","0,49409130215644836"
"Ts 9h 3d","3cAc","13,6174","0","1","0","0","1,1101","0,280609","1,1101","C","1,1101","C","1","1,1101","0","0,829491","130","0,49409130215644836"
"Ts 9h 3d","3h3s","10,4141","0","0,748209","0,251791","0","14,6963","14,2001","14,5713613058","C","14,6963","C","0,748209","14,6963","0","0,496199999999998","130","0,49409130215644836"
"Ts 9h 3d","3h5h","2,35835","0","1","0","0","2,32548","1,89473","2,32548","C","2,32548","C","1","2,32548","0","0,43075","130","0,49409130215644836"
"Ts 9h 3d","3hAh","13,5373","0","1","0","0","2,04943","1,36547","2,04943","C","2,04943","C","1","2,04943","0","0,68396","130","0,49409130215644836"
"Ts 9h 3d","3s5s","2,35495","0","1","0","0","2,38021","1,93792","2,38021","C","2,38021","C","1","2,38021","0","0,44229","130","0,49409130215644836"
"Ts 9h 3d","3sAs","13,4861","0","1","0","0","2,07909","1,37474","2,07909","C","2,07909","C","1","2,07909","0","0,70435","130","0,49409130215644836"
"Ts 9h 3d","4c4d","11,1287","0","1","0","0","0,196194","0,165707","0,196194","C","0,196194","C","1","0,196194","0","0,030487","130","0,49409130215644836"
"Ts 9h 3d","4c4h","11,1442","0","1","0","0","0,194176","0,163","0,194176","C","0,194176","C","1","0,194176","0","0,031176","130","0,49409130215644836"
"Ts 9h 3d","4c4s","11,1388","0","1","0","0","0,187362","0,157307","0,187362","C","0,187362","C","1","0,187362","0","0,030055","130","0,49409130215644836"
"Ts 9h 3d","4c5c","15,4535","0,912476","0","0,087524","0","-0,4636192","-0,4416584","-0,0386557098016","F","0","F","0,912476","0","0,4636192","0,4416584","130","0,49409130215644836"
"Ts 9h 3d","4c6c","1,18404","0,743422","0","0,256578","0","-0,4510941","-0,3202194","-0,0821612532132","F","0","F","0,743422","0","0,4510941","0,3202194","130","0,49409130215644836"
"Ts 9h 3d","4cAc","13,9559","1","0","0","0","-0,382383","-0,3849091","0","F","0","F","1","0","0,382383","0,3849091","130","0,49409130215644836"
"Ts 9h 3d","4d4h","11,0849","0","1","0","0","0,248874","0,168984","0,248874","C","0,248874","C","1","0,248874","0","0,07989","130","0,49409130215644836"
"Ts 9h 3d","4d4s","11,0796","0","1","0","0","0,241896","0,163254","0,241896","C","0,241896","C","1","0,241896","0","0,078642","130","0,49409130215644836"
"Ts 9h 3d","4d5d","15,2635","0,206556","0,621601","0,171843","0","-0,0225563","-0,1968761","-0,0478527982886","F","0","C","0,621601","0","0,0225563","0,1968761","130","0,49409130215644836"
"Ts 9h 3d","4d6d","1,1721","0,239961","0,238699","0,521341","0","-0,0125481","-0,0427994","-0,0253083009173","F","0","R","0,521341","0","0,0125481","0,0427994","130","0,49409130215644836"
"Ts 9h 3d","4dAd","13,7051","0,171411","0,707154","0,121435","0","0,0804089","0,117673","0,0711510960256","R","0,117673","C","0,707154","0,117673","0,0372641","0","130","0,49409130215644836"
"Ts 9h 3d","4h4s","11,0977","0","1","0","0","0,238695","0,162623","0,238695","C","0,238695","C","1","0,238695","0","0,076072","130","0,49409130215644836"
"Ts 9h 3d","4h5h","15,2994","0,1367","0,636089","0,227211","0","-0,0076904","-0,1629303","-0,0419113352389","F","0","C","0,636089","0","0,0076904","0,1629303","130","0,49409130215644836"
"Ts 9h 3d","4h6h","1,17355","0,167236","0,291442","0,541321","0","0,0074261","-0,0151012","-0,006010319249","C","0,0074261","R","0,541321","0,0074261","0","0,0225273","130","0,49409130215644836"
"Ts 9h 3d","4hAh","13,8466","0,261796","0,623206","0,114998","0","0,0516266","0,069142","0,0401251985956","R","0,069142","C","0,623206","0,069142","0,0175154","0","130","0,49409130215644836"
"Ts 9h 3d","4s5s","15,2875","0,010512","0,812209","0,177279","0","0,016748","-0,1280567","-0,0090988873873","C","0,016748","C","0,812209","0,016748","0","0,1448047","130","0,49409130215644836"
"Ts 9h 3d","4s6s","1,1721","0,074845","0,403113","0,522041","0","0,0410683","0,0181984","0,0260554765523","C","0,0410683","R","0,522041","0,0410683","0","0,0228699","130","0,49409130215644836"
"Ts 9h 3d","4sAs","13,7938","0,191155","0,693857","0,114988","0","0,0476803","0,0947462","0,0439779859627","R","0,0947462","C","0,693857","0,0947462","0,0470659","0","130","0,49409130215644836"
"Ts 9h 3d","5c5d","13,0635","0","0,974314","0,025686","0","0,168744","0,195491","0,169431023442","R","0,195491","C","0,974314","0,195491","0,026747","0","130","0,49409130215644836"
"Ts 9h 3d","5c5h","13,0726","0","0,963431","0,036569","0","0,161712","0,188266","0,162683053226","R","0,188266","C","0,963431","0,188266","0,026554","0","130","0,49409130215644836"
"Ts 9h 3d","5c5s","13,0687","0","0,957236","0,042764","0","0,156803","0,183521","0,157945568552","R","0,183521","C","0,957236","0,183521","0,026718","0","130","0,49409130215644836"
"Ts 9h 3d","5c6c","10,4862","0,974525","0","0,025475","0","-0,4819046","-0,4625614","-0,011783751665","F","0","F","0,974525","0","0,4819046","0,4625614","130","0,49409130215644836"
"Ts 9h 3d","5c7c","1,25144","0,981","0","0,019","0","-0,6693077","-0,5361351","-0,0101865669","F","0","F","0,981","0","0,6693077","0,5361351","130","0,49409130215644836"
"Ts 9h 3d","5cAc","15,7221","1","0","0","0","-0,3782219","-0,4396889","0","F","0","F","1","0","0,3782219","0,4396889","130","0,49409130215644836"
"Ts 9h 3d","5d5h","13,0069","0","1","0","0","0,217235","0,203427","0,217235","C","0,217235","C","1","0,217235","0","0,013808","130","0,49409130215644836"
"Ts 9h 3d","5d5s","13,0022","0","1","0","0","0,211783","0,198063","0,211783","C","0,211783","C","1","0,211783","0","0,01372","130","0,49409130215644836"
"Ts 9h 3d","5d6d","10,3835","0,389032","0,303277","0,307691","0","-0,0498886","-0,1857456","-0,0722823143518","F","0","F","0,389032","0","0,0498886","0,1857456","130","0,49409130215644836"
"Ts 9h 3d","5d7d","1,23826","0,665638","0","0,334362","0","-0,2396046","-0,2811882","-0,0940186489284","F","0","F","0,665638","0","0,2396046","0,2811882","130","0,49409130215644836"
"Ts 9h 3d","5dAd","15,4401","0,19462","0,790138","0,015241","0","0,070911","0,0678169","0,0570630730909","C","0,070911","C","0,790138","0,070911","0","0,0030941","130","0,49409130215644836"
"Ts 9h 3d","5h5s","13,0131","0","1","0","0","0,20446","0,191752","0,20446","C","0,20446","C","1","0,20446","0","0,012708","130","0,49409130215644836"
"Ts 9h 3d","5h6h","10,3865","0,319628","0,3651","0,315272","0","-0,026263","-0,161916","-0,060636202452","F","0","C","0,3651","0","0,026263","0,161916","130","0,49409130215644836"
"Ts 9h 3d","5h7h","1,24002","0,575739","0","0,424261","0","-0,1874542","-0,2353832","-0,0998639118152","F","0","F","0,575739","0","0,1874542","0,2353832","130","0,49409130215644836"
"Ts 9h 3d","5hAh","15,5927","0,289608","0,687143","0,02325","0","0,045874","0,0205273","0,031999257707","C","0,045874","C","0,687143","0,045874","0","0,0253467","130","0,49409130215644836"
"Ts 9h 3d","5s6s","10,3755","0,25356","0,452239","0,294201","0","-0,0009602","-0,133099","-0,0395920987868","F","0","C","0,452239","0","0,0009602","0,133099","130","0,49409130215644836"
"Ts 9h 3d","5s7s","1,23883","0,539977","0","0,460023","0","-0,1614906","-0,1975674","-0,0908855480502","F","0","F","0,539977","0","0,1614906","0,1975674","130","0,49409130215644836"
