"board","combo","reach_probability","check_frequency","bet_frequency","ev_check_btn","ev_bet_btn","mixed_ev_btn","best_ev_action","best_ev_btn","highest_frequency_action","highest_frequency","loss_if_check_btn","loss_if_bet_btn","iteration","exploitability"
"9s 5h 3d","5c7c","9,36133","0,798951","0,201049","3,92578","3,91155","3,92291907273","X","3,92578","X","0,798951","0","0,0142300000000009","217","0,4985361695289612"
"9s 5h 3d","5cAc","114,778","0,160576","0,839424","3,6244","3,62495","3,6248616832","B","3,62495","B","0,839424","0,000549999999999606","0","217","0,4985361695289612"
"9s 5h 3d","5d5s","97,789","0,030575","0,969425","15,6313","15,6573","15,65650505","B","15,6573","B","0,969425","0,0260000000000016","0","217","0,4985361695289612"
"9s 5h 3d","5d6d","77,6611","0,207585","0,792415","4,59476","4,59366","4,5938883435","X","4,59476","B","0,792415","0","0,0011000000000001","217","0,4985361695289612"
"9s 5h 3d","5d7d","9,36589","0,421265","0,578735","4,50949","4,49871","4,5032512367","X","4,50949","B","0,578735","0","0,0107800000000005","217","0,4985361695289612"
"9s 5h 3d","5dAd","115,472","0,138019","0,861981","4,44809","4,45077","4,45040010908","B","4,45077","B","0,861981","0,00268000000000068","0","217","0,4985361695289612"
"9s 5h 3d","5s6s","77,6671","0,191435","0,808565","4,62984","4,62959","4,62963785875","X","4,62984","B","0,808565","0","0,000249999999999417","217","0,4985361695289612"
"9s 5h 3d","5s7s","9,36603","0,258383","0,741616","4,55628","4,55227","4,55330156356","X","4,55628","B","0,741616","0","0,00401000000000007","217","0,4985361695289612"
"9s 5h 3d","5sAs","115,485","0,14839","0,85161","4,34194","4,3435","4,3432685116","B","4,3435","B","0,85161","0,00156000000000045","0","217","0,4985361695289612"
"9s 5h 3d","6c6d","147,496","0,276247","0,723753","3,11201","3,11091","3,1112138717","X","3,11201","B","0,723753","0","0,0011000000000001","217","0,4985361695289612"
"9s 5h 3d","6c6h","147,662","0,259801","0,740199","3,12198","3,12111","3,12133602687","X","3,12198","B","0,740199","0","0,000869999999999926","217","0,4985361695289612"
"9s 5h 3d","6c6s","147,493","0,30649","0,69351","3,10553","3,10372","3,1042747469","X","3,10553","B","0,69351","0","0,00180999999999987","217","0,4985361695289612"
"9s 5h 3d","6c7c","83,9888","0,047779","0,952221","6,20207","6,20174","6,20175576707","X","6,20207","B","0,952221","0","0,000329999999999941","217","0,4985361695289612"
"9s 5h 3d","6c8c","25,0857","0,000837","0,999163","3,78558","3,78823","3,78822778195","B","3,78823","B","0,999163","0,0026499999999996","0","217","0,4985361695289612"
"9s 5h 3d","6cKc","15,1533","0,352065","0,647935","1,92334","1,91836","1,9201132837","X","1,92334","B","0,647935","0","0,00498000000000021","217","0,4985361695289612"
"9s 5h 3d","6cAc","11,8101","0,000453","0,999547","1,90107","1,92553","1,92551891962","B","1,92553","B","0,999547","0,0244599999999997","0","217","0,4985361695289612"
"9s 5h 3d","6d6h","147,698","0,245051","0,754949","3,16363","3,16229","3,16261836834","X","3,16363","B","0,754949","0","0,0013399999999999","217","0,4985361695289612"
"9s 5h 3d","6d6s","147,528","0,262206","0,737794","3,14791","3,14755","3,14764439416","X","3,14791","B","0,737794","0","0,000360000000000138","217","0,4985361695289612"
"9s 5h 3d","6d7d","84,0282","0,143773","0,856227","6,54005","6,54066","6,54057229847","B","6,54066","B","0,856227","0,000610000000000888","0","217","0,4985361695289612"
"9s 5h 3d","6d8d","25,0921","0,049531","0,950469","4,21818","4,21968","4,2196057035","B","4,21968","B","0,950469","0,00150000000000006","0","217","0,4985361695289612"
"9s 5h 3d","6dKd","15,1545","0,351387","0,648613","2,42303","2,42704","2,42563093813","B","2,42704","B","0,648613","0,00401000000000007","0","217","0,4985361695289612"
"9s 5h 3d","6dAd","11,8823","0,000466","0,999534","2,55084","2,61539","2,6153599197","B","2,61539","B","0,999534","0,0645500000000001","0","217","0,4985361695289612"
"9s 5h 3d","6h6s","147,696","0,278036","0,721964","3,15635","3,15562","3,15582296628","X","3,15635","B","0,721964","0","0,000730000000000341","217","0,4985361695289612"
"9s 5h 3d","6h7h","84,1243","0,132125","0,867875","6,58722","6,58782","6,587740725","B","6,58782","B","0,867875","0,000600000000000378","0","217","0,4985361695289612"
"9s 5h 3d","6h8h","25,121","0,034984","0,965016","4,26103","4,26278","4,262718778","B","4,26278","B","0,965016","0,00175000000000036","0","217","0,4985361695289612"
"9s 5h 3d","6hKh","15,2083","0,381337","0,618663","2,4272","2,42724","2,42722474652","B","2,42724","B","0,618663","4,0000000000262E-05","0","217","0,4985361695289612"
"9s 5h 3d","6hAh","11,8967","0,000552","0,999448","2,55184","2,61427","2,61423553864","B","2,61427","B","0,999448","0,0624300000000004","0","217","0,4985361695289612"
"9s 5h 3d","6s7s","84,0231","0,123323","0,876677","6,59294","6,59316","6,59313286894","B","6,59316","B","0,876677","0,000219999999999665","0","217","0,4985361695289612"
"9s 5h 3d","6s8s","25,1056","0,000287","0,999713","4,27195","4,28659","4,28658579832","B","4,28659","B","0,999713","0,0146400000000009","0","217","0,4985361695289612"
"9s 5h 3d","6sKs","15,2254","0,271552","0,728448","2,38414","2,38867","2,38743986944","B","2,38867","B","0,728448","0,00453000000000037","0","217","0,4985361695289612"
"9s 5h 3d","6sAs","11,8817","0,000663","0,999337","2,48231","2,52732","2,52729015837","B","2,52732","B","0,999337","0,04501","0","217","0,4985361695289612"
"9s 5h 3d","7c7d","191,409","0,266071","0,733929","3,21454","3,21419","3,21428312485","X","3,21454","B","0,733929","0","0,000350000000000517","217","0,4985361695289612"
"9s 5h 3d","7c7h","191,407","0,274741","0,725259","3,21212","3,21132","3,2115397928","X","3,21212","B","0,725259","0","0,000800000000000356","217","0,4985361695289612"
"9s 5h 3d","7c7s","191,395","0,278476","0,721524","3,20919","3,20776","3,20815822068","X","3,20919","B","0,721524","0","0,00143000000000093","217","0,4985361695289612"
"9s 5h 3d","7c8c","74,8204","0,192312","0,807688","3,61952","3,61868","3,61884154208","X","3,61952","B","0,807688","0","0,000840000000000174","217","0,4985361695289612"
"9s 5h 3d","7c9c","10,2431","0,000154","0,999846","5,12193","5,24941","5,24939036808","B","5,24941","B","0,999846","0,12748","0","217","0,4985361695289612"
"9s 5h 3d","7cAc","23,5156","0,016661","0,983339","1,90643","1,90915","1,90910468208","B","1,90915","B","0,983339","0,00272000000000006","0","217","0,4985361695289612"
"9s 5h 3d","7d7h","191,444","0,274383","0,725617","3,24984","3,24906","3,24927401874","X","3,24984","B","0,725617","0","0,000779999999999781","217","0,4985361695289612"
"9s 5h 3d","7d7s","191,435","0,294631","0,705369","3,24572","3,24445","3,24482418137","X","3,24572","B","0,705369","0","0,00127000000000033","217","0,4985361695289612"
"9s 5h 3d","7d8d","74,8373","0,162422","0,837578","4,06738","4,0676","4,06756426716","B","4,0676","B","0,837578","0,000220000000000553","0","217","0,4985361695289612"
"9s 5h 3d","7d9d","10,2467","0,000199","0,999801","5,72586","5,83384","5,83381851198","B","5,83384","B","0,999801","0,10798","0","217","0,4985361695289612"
"9s 5h 3d","7dAd","23,6602","0,07047","0,92953","2,54954","2,54886","2,5489079196","X","2,54954","B","0,92953","0","0,00067999999999957","217","0,4985361695289612"
"9s 5h 3d","7h7s","191,434","0,289718","0,710282","3,24402","3,24297","3,2432742039","X","3,24402","B","0,710282","0","0,00105000000000022","217","0,4985361695289612"
"9s 5h 3d","7h8h","74,8358","0,162322","0,837678","4,10169","4,10193","4,10189104272","B","4,10193","B","0,837678","0,000240000000000684","0","217","0,4985361695289612"
"9s 5h 3d","7h9h","10,2471","0,000182","0,999818","5,74826","5,85204","5,85202111204","B","5,85204","B","0,999818","0,10378","0","217","0,4985361695289612"
"9s 5h 3d","7hAh","23,6598","0,059456","0,940544","2,5551","2,55478","2,55479902592","X","2,5551","B","0,940544","0","0,000319999999999876","217","0,4985361695289612"
"9s 5h 3d","7s8s","74,8744","0,128194","0,871806","4,13616","4,13563","4,13569794282","X","4,13616","B","0,871806","0","0,000530000000000364","217","0,4985361695289612"
"9s 5h 3d","7sAs","23,6587","0,132215","0,867785","2,47365","2,47178","2,47202724205","X","2,47365","B","0,867785","0","0,00187000000000026","217","0,4985361695289612"
"9s 5h 3d","8c8d","203,934","0,238444","0,761556","3,33871","3,3377","3,33794082844","X","3,33871","B","0,761556","0","0,00100999999999951","217","0,4985361695289612"
"9s 5h 3d","8c8h","203,936","0,233041","0,766959","3,33627","3,33576","3,33587885091","X","3,33627","B","0,766959","0","0,000510000000000232","217","0,4985361695289612"
"9s 5h 3d","8c8s","204,041","0,244124","0,755876","3,33264","3,33285","3,33279873396","B","3,33285","B","0,755876","0,000209999999999599","0","217","0,4985361695289612"
"9s 5h 3d","8c9c","68,8588","0,178756","0,821244","4,85704","4,85953","4,85908489756","B","4,85953","B","0,821244","0,00249000000000077","0","217","0,4985361695289612"
"9s 5h 3d","8cTc","18,864","0,971731","0,028269","1,93704","1,92329","1,93665130125","X","1,93704","X","0,971731","0","0,0137499999999999","217","0,4985361695289612"
"9s 5h 3d","8cAc","59,3917","0,000308","0,999692","1,75247","1,81025","1,81023220376","B","1,81025","B","0,999692","0,0577799999999999","0","217","0,4985361695289612"
"9s 5h 3d","8d8h","203,942","0,297846","0,702154","3,36176","3,35998","3,36051016588","X","3,36176","B","0,702154","0","0,00178000000000011","217","0,4985361695289612"
"9s 5h 3d","8d8s","204,053","0,334373","0,665627","3,35742","3,35489","3,35573596369","X","3,35742","B","0,665627","0","0,0025299999999997","217","0,4985361695289612"
"9s 5h 3d","8d9d","68,8679","0,106818","0,893182","5,47745","5,47918","5,47899520486","B","5,47918","B","0,893182","0,00173000000000023","0","217","0,4985361695289612"
"9s 5h 3d","8dTd","18,8695","0,749387","0,250613","2,32171","2,31994","2,32126641499","X","2,32171","X","0,749387","0","0,00177000000000005","217","0,4985361695289612"
"9s 5h 3d","8dAd","59,7464","0,18253","0,81747","2,34684","2,34814","2,347902711","B","2,34814","B","0,81747","0,00130000000000008","0","217","0,4985361695289612"
"9s 5h 3d","8h8s","204,055","0,336014","0,663986","3,35483","3,35213","3,3530372378","X","3,35483","B","0,663986","0","0,00269999999999992","217","0,4985361695289612"
"9s 5h 3d","8h9h","68,8713","0,104097","0,895903","5,50016","5,50187","5,50169199413","B","5,50187","B","0,895903","0,0017100000000001","0","217","0,4985361695289612"
"9s 5h 3d","8hTh","18,8701","0,78423","0,21577","2,32973","2,32778","2,3293092485","X","2,32973","X","0,78423","0","0,00195000000000034","217","0,4985361695289612"
"9s 5h 3d","8hAh","59,7456","0,196881","0,803119","2,3481","2,34891","2,34875052639","B","2,34891","B","0,803119","0,000809999999999977","0","217","0,4985361695289612"
"9s 5h 3d","8sTs","18,9508","0,992242","0,007758","2,31787","2,31151","2,31782065912","X","2,31787","X","0,992242","0","0,00635999999999992","217","0,4985361695289612"
"9s 5h 3d","8sAs","59,7856","0,141003","0,858997","2,30209","2,3026","2,30252808847","B","2,3026","B","0,858997","0,000509999999999788","0","217","0,4985361695289612"
"9s 5h 3d","9c9d","208,632","0,087972","0,912028","17,0135","17,0227","17,0218906576","B","17,0227","B","0,912028","0,00919999999999987","0","217","0,4985361695289612"
"9s 5h 3d","9c9h","208,639","0,090088","0,909912","17,0246","17,0334","17,0326072256","B","17,0334","B","0,909912","0,00880000000000081","0","217","0,4985361695289612"
"9s 5h 3d","9cTc","116,542","0,347787","0,652213","5,02831","5,02793","5,02806215906","X","5,02831","B","0,652213","0","0,000379999999999825","217","0,4985361695289612"
"9s 5h 3d","9cJc","25,0905","0,274172","0,725828","5,34742","5,33933","5,34154805148","X","5,34742","B","0,725828","0","0,00809000000000015","217","0,4985361695289612"
"9s 5h 3d","9cKc","61,2687","0,05237","0,947631","5,95455","5,95833","5,95813799973","B","5,95833","B","0,947631","0,00378000000000078","0","217","0,4985361695289612"
"9s 5h 3d","9cAc","110,106","0,034687","0,965313","5,98037","5,98921","5,98890336692","B","5,98921","B","0,965313","0,00884000000000018","0","217","0,4985361695289612"
"9s 5h 3d","9d9h","208,664","0,087508","0,912492","16,9811","16,9875","16,9869399488","B","16,9875","B","0,912492","0,0063999999999993","0","217","0,4985361695289612"
"9s 5h 3d","9dTd","116,587","0,271524","0,728476","5,58023","5,58022","5,58022271524","X","5,58023","B","0,728476","0","1,00000000005096E-05","217","0,4985361695289612"
"9s 5h 3d","9dJd","25,1039","0,000775","0,999225","5,87661","5,88603","5,8860226995","B","5,88603","B","0,999225","0,00941999999999954","0","217","0,4985361695289612"
"9s 5h 3d","9dKd","61,2629","0,125061","0,874939","6,43643","6,43961","6,43921230602","B","6,43961","B","0,874939","0,0031800000000004","0","217","0,4985361695289612"
"9s 5h 3d","9dAd","110,783","0,0679","0,9321","6,63786","6,64418","6,643750872","B","6,64418","B","0,9321","0,00631999999999966","0","217","0,4985361695289612"
"9s 5h 3d","9hTh","116,595","0,259379","0,740621","5,59307","5,5931","5,59309221863","B","5,5931","B","0,740621","2,99999999997524E-05","0","217","0,4985361695289612"
"9s 5h 3d","9hJh","25,1054","0,000244","0,999756","5,88204","5,89214","5,8921375356","B","5,89214","B","0,999756","0,0100999999999996","0","217","0,4985361695289612"
"9s 5h 3d","9hKh","61,4087","0,114221","0,885779","6,46007","6,46278","6,46247046109","B","6,46278","B","0,885779","0,00270999999999955","0","217","0,4985361695289612"
"9s 5h 3d","9hAh","110,785","0,060083","0,939917","6,6866","6,69255","6,69219250615","B","6,69255","B","0,939917","0,00594999999999946","0","217","0,4985361695289612"
"9s 5h 3d","TcTd","173,391","0,158211","0,841789","4,70352","4,70485","4,70463957937","B","4,70485","B","0,841789","0,00132999999999939","0","217","0,4985361695289612"
"9s 5h 3d","TcTh","173,394","0,159393","0,840607","4,70073","4,70211","4,70189003766","B","4,70211","B","0,840607","0,00137999999999927","0","217","0,4985361695289612"
"9s 5h 3d","TcTs","174,055","0,195465","0,804535","4,76013","4,76067","4,7605644489","B","4,76067","B","0,804535","0,000539999999999097","0","217","0,4985361695289612"
"9s 5h 3d","TcJc","138,958","0,295914","0,704086","1,87432","1,87417","1,8742143871","X","1,87432","B","0,704086","0","0,000150000000000095","217","0,4985361695289612"
"9s 5h 3d","TcQc","90,7178","0,254675","0,745325","1,79188","1,79164","1,791701122","X","1,79188","B","0,745325","0","0,00024000000000024","217","0,4985361695289612"
"9s 5h 3d","TcKc","149,832","0,263128","0,736872","1,66418","1,6624","1,66286836784","X","1,66418","B","0,736872","0","0,00178000000000011","217","0,4985361695289612"
"9s 5h 3d","TcAc","170,839","0,320378","0,679622","1,81103","1,8123","1,81189311994","B","1,8123","B","0,679622","0,0012700000000001","0","217","0,4985361695289612"
"9s 5h 3d","TdTh","173,443","0,176814","0,823186","4,73003","4,73158","4,7313059383","B","4,73158","B","0,823186","0,00154999999999994","0","217","0,4985361695289612"
"9s 5h 3d","TdTs","174,103","0,23522","0,76478","4,78444","4,78512","4,7849600504","B","4,78512","B","0,76478","0,000680000000000014","0","217","0,4985361695289612"
"9s 5h 3d","TdJd","139,069","0,194551","0,805449","2,31995","2,32048","2,32037688797","B","2,32048","B","0,805449","0,000529999999999919","0","217","0,4985361695289612"
"9s 5h 3d","TdQd","90,7363","0,252402","0,747598","2,24094","2,2422","2,24188197348","B","2,2422","B","0,747598","0,00125999999999982","0","217","0,4985361695289612"
"9s 5h 3d","TdKd","149,839","0,226821","0,773179","2,14832","2,14793","2,14801846019","X","2,14832","B","0,773179","0","0,000390000000000335","217","0,4985361695289612"
"9s 5h 3d","TdAd","171,947","0,398686","0,601314","2,36281","2,36191","2,3622688174","X","2,36281","B","0,601314","0","0,000900000000000123","217","0,4985361695289612"
"9s 5h 3d","ThTs","174,109","0,245405","0,754595","4,78148","4,78216","4,7819931246","B","4,78216","B","0,754595","0,000679999999999126","0","217","0,4985361695289612"
"9s 5h 3d","ThJh","139,075","0,193981","0,806019","2,32945","2,32999","2,32988525026","B","2,32999","B","0,806019","0,000539999999999985","0","217","0,4985361695289612"
"9s 5h 3d","ThQh","90,7418","0,257152","0,742849","2,25005","2,25091","2,25069110019","B","2,25091","B","0,742849","0,000860000000000305","0","217","0,4985361695289612"
"9s 5h 3d","ThKh","150,203","0,226947","0,773053","2,14997","2,14973","2,14978446728","X","2,14997","B","0,773053","0","0,00024000000000024","217","0,4985361695289612"
"9s 5h 3d","ThAh","171,949","0,410901","0,589099","2,3629","2,36196","2,36234624694","X","2,3629","B","0,589099","0","0,000940000000000385","217","0,4985361695289612"
"9s 5h 3d","TsJs","139,826","0,205251","0,794749","2,32634","2,32619","2,32622078765","X","2,32634","B","0,794749","0","0,000150000000000095","217","0,4985361695289612"
"9s 5h 3d","TsQs","91,5388","0,276356","0,723644","2,20925","2,21017","2,20991575248","B","2,21017","B","0,723644","0,000920000000000254","0","217","0,4985361695289612"
"9s 5h 3d","TsKs","151,17","0,242732","0,757268","2,09329","2,09314","2,0931764098","X","2,09329","B","0,757268","0","0,000150000000000095","217","0,4985361695289612"
"9s 5h 3d","TsAs","172,659","0,426656","0,573344","2,30813","2,30743","2,3077286592","X","2,30813","B","0,573344","0","0,000699999999999701","217","0,4985361695289612"
"9s 5h 3d","JcJd","136,806","0,265503","0,734497","5,74471","5,7448","5,74477610473","B","5,7448","B","0,734497","9,00000000001455E-05","0","217","0,4985361695289612"
"9s 5h 3d","JcJh","136,809","0,268468","0,731532","5,73634","5,73613","5,73618637828","X","5,73634","B","0,731532","0","0,000210000000000043","217","0,4985361695289612"
"9s 5h 3d","JcJs","137,02","0,264206","0,735794","5,76736","5,76784","5,76771318112","B","5,76784","B","0,735794","0,00048000000000048","0","217","0,4985361695289612"
"9s 5h 3d","JcQc","99,529","0,265113","0,734887","1,82824","1,82979","1,82937907485","B","1,82979","B","0,734887","0,00154999999999994","0","217","0,4985361695289612"
"9s 5h 3d","JcKc","163,764","0,31171","0,68829","1,70452","1,70437","1,7044167565","X","1,70452","B","0,68829","0","0,000149999999999872","217","0,4985361695289612"
"9s 5h 3d","JcAc","165,053","0,861334","0,138666","1,93885","1,93776","1,93869885406","X","1,93885","X","0,861334","0","0,00108999999999981","217","0,4985361695289612"
"9s 5h 3d","JcAd","40,0797","0,354785","0,645215","2,07588","2,07597","2,07593806935","B","2,07597","B","0,645215","8,99999999997014E-05","0","217","0,4985361695289612"
"9s 5h 3d","JcAh","40,0789","0,376572","0,623428","2,071","2,0707","2,0708129716","X","2,071","B","0,623428","0","0,000300000000000189","217","0,4985361695289612"
"9s 5h 3d","JcAs","40,0803","0,504777","0,495223","2,05033","2,05137","2,05084503192","B","2,05137","X","0,504777","0,00104000000000015","0","217","0,4985361695289612"
"9s 5h 3d","JdJh","136,863","0,257532","0,742468","5,74314","5,74321","5,74319197276","B","5,74321","B","0,742468","7,00000000000145E-05","0","217","0,4985361695289612"
"9s 5h 3d","JdJs","137,075","0,256947","0,743052","5,77378","5,77374","5,77374450414","X","5,77378","B","0,743052","0","4,0000000000262E-05","217","0,4985361695289612"
"9s 5h 3d","JdQd","99,5727","0,237641","0,762358","2,30976","2,30891","2,30910968594","X","2,30976","B","0,762358","0","0,000849999999999795","217","0,4985361695289612"
"9s 5h 3d","JdKd","163,792","0,319334","0,680666","2,21978","2,21837","2,21882026094","X","2,21978","B","0,680666","0","0,00140999999999991","217","0,4985361695289612"
"9s 5h 3d","JdAc","39,8485","0,655615","0,344385","2,04066","2,03995","2,04041548665","X","2,04066","X","0,655615","0","0,000709999999999766","217","0,4985361695289612"
"9s 5h 3d","JdAd","166,176","0,693593","0,306407","2,5713","2,56867","2,57049414959","X","2,5713","X","0,693593","0","0,00262999999999991","217","0,4985361695289612"
"9s 5h 3d","JdAh","40,0991","0,021643","0,978357","2,15999","2,16102","2,16099770771","B","2,16102","B","0,978357","0,00102999999999964","0","217","0,4985361695289612"
"9s 5h 3d","JdAs","40,1005","0,104285","0,895715","2,13998","2,1414","2,1412519153","B","2,1414","B","0,895715","0,00141999999999998","0","217","0,4985361695289612"
"9s 5h 3d","JhJs","137,077","0,266905","0,733095","5,76418","5,76385","5,76393807865","X","5,76418","B","0,733095","0","0,00033000000000083","217","0,4985361695289612"
"9s 5h 3d","JhQh","99,579","0,24232","0,75768","2,31739","2,31609","2,316405016","X","2,31739","B","0,75768","0","0,00130000000000008","217","0,4985361695289612"
"9s 5h 3d","JhKh","164,195","0,321934","0,678066","2,21962","2,21861","2,21893515334","X","2,21962","B","0,678066","0","0,00100999999999996","217","0,4985361695289612"
"9s 5h 3d","JhAc","39,8493","0,618823","0,381177","2,04179","2,04079","2,041408823","X","2,04179","X","0,618823","0","0,000999999999999446","217","0,4985361695289612"
"9s 5h 3d","JhAd","40,1008","0,001873","0,998127","2,16525","2,16908","2,16907282641","B","2,16908","B","0,998127","0,00383000000000022","0","217","0,4985361695289612"
"9s 5h 3d","JhAh","166,176","0,71889","0,28111","2,57126","2,56857","2,5705038141","X","2,57126","X","0,71889","0","0,00268999999999942","217","0,4985361695289612"
"9s 5h 3d","JhAs","40,1014","0,070887","0,929113","2,14121","2,14246","2,14237139125","B","2,14246","B","0,929113","0,0012500000000002","0","217","0,4985361695289612"
"9s 5h 3d","JsQs","100,235","0,257547","0,742453","2,28406","2,28258","2,28296116956","X","2,28406","B","0,742453","0","0,00147999999999948","217","0,4985361695289612"
"9s 5h 3d","JsKs","164,877","0,326095","0,673905","2,175","2,17359","2,17404979395","X","2,175","B","0,673905","0","0,00140999999999991","217","0,4985361695289612"
"9s 5h 3d","JsAc","39,9153","0,676125","0,323875","2,03102","2,02935","2,03047912875","X","2,03102","X","0,676125","0","0,00166999999999984","217","0,4985361695289612"
"9s 5h 3d","JsAd","40,1668","0,007621","0,992379","2,15533","2,15877","2,15874378376","B","2,15877","B","0,992379","0,00343999999999989","0","217","0,4985361695289612"
"9s 5h 3d","JsAh","40,166","0,020354","0,979646","2,15074","2,15215","2,15212130086","B","2,15215","B","0,979646","0,00140999999999991","0","217","0,4985361695289612"
"9s 5h 3d","JsAs","166,455","0,72263","0,27737","2,52324","2,52064","2,522518838","X","2,52324","X","0,72263","0","0,00260000000000016","217","0,4985361695289612"
"9s 5h 3d","QcQd","58,2225","0,315825","0,684175","7,40667","7,40526","7,40570531325","X","7,40667","B","0,684175","0","0,00140999999999991","217","0,4985361695289612"
"9s 5h 3d","QcQh","58,2248","0,313773","0,686227","7,40481","7,40291","7,4035061687","X","7,40481","B","0,686227","0","0,00190000000000001","217","0,4985361695289612"
"9s 5h 3d","QcQs","58,5141","0,323061","0,676939","7,46291","7,4621","7,46236167941","X","7,46291","B","0,676939","0","0,000809999999999533","217","0,4985361695289612"
"9s 5h 3d","QcKc","152,59","0,348543","0,651457","1,73265","1,73042","1,73119725089","X","1,73265","B","0,651457","0","0,00222999999999995","217","0,4985361695289612"
"9s 5h 3d","QcKd","74,058","0,328505","0,671495","1,85601","1,85609","1,8560637196","B","1,85609","B","0,671495","8,000000000008E-05","0","217","0,4985361695289612"
"9s 5h 3d","QcKh","74,2398","0,296486","0,703514","1,85179","1,8521","1,85200808934","B","1,8521","B","0,703514","0,000310000000000032","0","217","0,4985361695289612"
"9s 5h 3d","QcKs","74,4263","0,348494","0,651506","1,82048","1,82087","1,82073408734","B","1,82087","B","0,651506","0,000390000000000112","0","217","0,4985361695289612"
"9s 5h 3d","QcAc","39,1401","0,628446","0,371554","2,20825","2,20991","2,20886677964","B","2,20991","X","0,628446","0,00165999999999977","0","217","0,4985361695289612"
"9s 5h 3d","QcAd","154,297","0,488051","0,511949","2,27925","2,27534","2,27724827941","X","2,27925","B","0,511949","0","0,0039100000000003","217","0,4985361695289612"
"9s 5h 3d","QcAh","154,295","0,496354","0,503646","2,27711","2,2732","2,27514074414","X","2,27711","B","0,503646","0","0,00390999999999986","217","0,4985361695289612"
"9s 5h 3d","QcAs","154,298","0,558662","0,441338","2,25441","2,25035","2,25261816772","X","2,25441","X","0,558662","0","0,00405999999999995","217","0,4985361695289612"
"9s 5h 3d","QdQh","58,228","0,417628","0,582372","7,35502","7,35363","7,35421050292","X","7,35502","B","0,582372","0","0,00139000000000067","217","0,4985361695289612"
"9s 5h 3d","QdQs","58,519","0,424287","0,575713","7,41469","7,41265","7,41351554548","X","7,41469","B","0,575713","0","0,00204000000000093","217","0,4985361695289612"
"9s 5h 3d","QdKc","74,0775","0,372187","0,627813","1,82742","1,82503","1,82591952693","X","1,82742","B","0,627813","0","0,00239000000000011","217","0,4985361695289612"
"9s 5h 3d","QdKd","152,563","0,36756","0,63244","2,30845","2,30668","2,3073305812","X","2,30845","B","0,63244","0","0,00176999999999961","217","0,4985361695289612"
"9s 5h 3d","QdKh","74,248","0,102348","0,897652","1,94724","1,94699","1,947015587","X","1,94724","B","0,897652","0","0,000250000000000083","217","0,4985361695289612"
"9s 5h 3d","QdKs","74,4344","0,136957","0,863043","1,91569","1,91546","1,91549150011","X","1,91569","B","0,863043","0","0,000230000000000175","217","0,4985361695289612"
"9s 5h 3d","QdAc","153,363","0,481991","0,518009","2,26769","2,2636","2,26557134319","X","2,26769","B","0,518009","0","0,00409000000000015","217","0,4985361695289612"
"9s 5h 3d","QdAd","39,3962","0,226285","0,773715","2,93943","2,938","2,93832358755","X","2,93943","B","0,773715","0","0,00143000000000049","217","0,4985361695289612"
"9s 5h 3d","QdAh","154,331","0,326154","0,673846","2,34993","2,34974","2,34980196926","X","2,34993","B","0,673846","0","0,000190000000000357","217","0,4985361695289612"
"9s 5h 3d","QdAs","154,335","0,383949","0,616051","2,32676","2,32505","2,32570655279","X","2,32676","B","0,616051","0","0,0017100000000001","217","0,4985361695289612"
"9s 5h 3d","QhQs","58,5206","0,423408","0,576592","7,41338","7,41073","7,4118520312","X","7,41338","B","0,576592","0","0,00265000000000004","217","0,4985361695289612"
"9s 5h 3d","QhKc","74,0802","0,366605","0,633395","1,82757","1,82592","1,82652489825","X","1,82757","B","0,633395","0","0,00165000000000015","217","0,4985361695289612"
"9s 5h 3d","QhKd","74,0691","0,094353","0,905647","1,95187","1,95196","1,95195150823","B","1,95196","B","0,905647","9,00000000001455E-05","0","217","0,4985361695289612"
"9s 5h 3d","QhKh","152,943","0,373745","0,626255","2,30858","2,30668","2,3073901155","X","2,30858","B","0,626255","0","0,00190000000000001","217","0,4985361695289612"
"9s 5h 3d","QhKs","74,4373","0,118218","0,881782","1,9164","1,91594","1,91599438028","X","1,9164","B","0,881782","0","0,000459999999999905","217","0,4985361695289612"
"9s 5h 3d","QhAc","153,37","0,493733","0,506267","2,26692","2,26263","2,26474811457","X","2,26692","B","0,506267","0","0,00428999999999968","217","0,4985361695289612"
"9s 5h 3d","QhAd","154,339","0,330359","0,669641","2,35117","2,35098","2,35104276821","X","2,35117","B","0,669641","0","0,000190000000000357","217","0,4985361695289612"
"9s 5h 3d","QhAh","39,3969","0,156547","0,843453","2,94798","2,9467","2,94690038016","X","2,94798","B","0,843453","0","0,00128000000000039","217","0,4985361695289612"
"9s 5h 3d","QhAs","154,341","0,377742","0,622258","2,32658","2,32488","2,3255221614","X","2,32658","B","0,622258","0","0,00170000000000003","217","0,4985361695289612"
"9s 5h 3d","QsKc","74,459","0,38969","0,61031","1,80203","1,80309","1,8026769286","B","1,80309","B","0,61031","0,00106000000000006","0","217","0,4985361695289612"
"9s 5h 3d","QsKd","74,4476","0,10935","0,89065","1,92686","1,92659","1,9266195245","X","1,92686","B","0,89065","0","0,000270000000000215","217","0,4985361695289612"
"9s 5h 3d","QsKh","74,6294","0,096985","0,903015","1,92264","1,92215","1,92219752265","X","1,92264","B","0,903015","0","0,000490000000000324","217","0,4985361695289612"
"9s 5h 3d","QsKs","154,115","0,368342","0,631658","2,2618","2,25901","2,26003767418","X","2,2618","B","0,631658","0","0,00279000000000007","217","0,4985361695289612"
