"board","combo","reach_probability","check_frequency","bet_frequency","ev_check_utg","ev_bet_utg","mixed_ev_utg","best_ev_action","best_ev_utg","highest_frequency_action","highest_frequency","loss_if_check_utg","loss_if_bet_utg","iteration","exploitability"
"7s 6h 5d","TdAs","222,668","0,948948","0,051052","1,22738","1,2096","1,22647229544","X","1,22738","X","0,948948","0","0,0177799999999999","137","0,45869243144989014"
"7s 6h 5d","ThTs","226,752","0,913616","0,086384","3,5421","3,52955","3,5410158808","X","3,5421","X","0,913616","0","0,0125500000000005","137","0,45869243144989014"
"7s 6h 5d","ThJh","225,224","0,938135","0,061865","1,36764","1,36434","1,3674358455","X","1,36764","X","0,938135","0","0,00330000000000008","137","0,45869243144989014"
"7s 6h 5d","ThQc","12,6408","0,810852","0,189148","1,00803","0,974484","1,001684841192","X","1,00803","X","0,810852","0","0,033546","137","0,45869243144989014"
"7s 6h 5d","ThQd","12,6652","0,734825","0,265175","1,04465","1,01364","1,03642692325","X","1,04465","X","0,734825","0","0,03101","137","0,45869243144989014"
"7s 6h 5d","ThQh","226,474","0,877557","0,122443","1,33693","1,32888","1,33594433385","X","1,33693","X","0,877557","0","0,00805000000000011","137","0,45869243144989014"
"7s 6h 5d","ThQs","12,6747","0,726787","0,273213","1,04358","1,01317","1,03527159267","X","1,04358","X","0,726787","0","0,0304099999999998","137","0,45869243144989014"
"7s 6h 5d","ThKc","70,4246","0,982094","0,017906","1,00855","0,974277","1,007936307662","X","1,00855","X","0,982094","0","0,034273","137","0,45869243144989014"
"7s 6h 5d","ThKd","70,6864","0,760666","0,239334","1,04893","1,02741","1,04377953232","X","1,04893","X","0,760666","0","0,0215199999999998","137","0,45869243144989014"
"7s 6h 5d","ThKh","225,588","0,984439","0,015561","1,39097","1,38963","1,39094914826","X","1,39097","X","0,984439","0","0,00134000000000012","137","0,45869243144989014"
"7s 6h 5d","ThKs","70,6952","0,774395","0,225605","1,04618","1,02185","1,04069103035","X","1,04618","X","0,774395","0","0,02433","137","0,45869243144989014"
"7s 6h 5d","ThAc","221,968","0,999951","4,9E-05","1,20655","1,18031","1,20654871424","X","1,20655","X","0,999951","0","0,02624","137","0,45869243144989014"
"7s 6h 5d","ThAd","222,584","0,923325","0,076675","1,22959","1,21333","1,2283432645","X","1,22959","X","0,923325","0","0,0162599999999999","137","0,45869243144989014"
"7s 6h 5d","ThAh","222,368","1","0","1,67581","1,64019","1,67581","X","1,67581","X","1","0","0,0356199999999998","137","0,45869243144989014"
"7s 6h 5d","ThAs","222,766","0,947028","0,052972","1,22688","1,20825","1,22589313164","X","1,22688","X","0,947028","0","0,0186299999999999","137","0,45869243144989014"
"7s 6h 5d","TsJs","226,212","0,935038","0,064962","1,37265","1,37183","1,37259673116","X","1,37265","X","0,935038","0","0,000820000000000043","137","0,45869243144989014"
"7s 6h 5d","TsQc","12,6904","0,855533","0,144467","1,00772","0,971059","1,002423695313","X","1,00772","X","0,855533","0","0,0366609999999999","137","0,45869243144989014"
"7s 6h 5d","TsQd","12,7148","0,764852","0,235148","1,04437","1,00976","1,03623152772","X","1,04437","X","0,764852","0","0,03461","137","0,45869243144989014"
"7s 6h 5d","TsQh","12,7228","0,767586","0,232414","1,04359","1,00962","1,03569489642","X","1,04359","X","0,767586","0","0,0339700000000001","137","0,45869243144989014"
"7s 6h 5d","TsQs","227,388","0,858744","0,141256","1,33522","1,32864","1,33429053552","X","1,33522","X","0,858744","0","0,00658000000000003","137","0,45869243144989014"
"7s 6h 5d","TsKc","70,7028","0,994041","0,005959","1,00784","0,969613","1,007612205307","X","1,00784","X","0,994041","0","0,038227","137","0,45869243144989014"
"7s 6h 5d","TsKd","70,9646","0,793044","0,206956","1,04802","1,02341","1,04292681284","X","1,04802","X","0,793044","0","0,02461","137","0,45869243144989014"
"7s 6h 5d","TsKh","70,9646","0,792119","0,207881","1,04633","1,02166","1,04120157573","X","1,04633","X","0,792119","0","0,02467","137","0,45869243144989014"
"7s 6h 5d","TsKs","226,502","0,987628","0,012372","1,3862","1,38787","1,38622066124","B","1,38787","X","0,987628","0,00166999999999984","0","137","0,45869243144989014"
"7s 6h 5d","TsAc","222,854","0,999947","5,3E-05","1,2025","1,17601","1,20249859603","X","1,2025","X","0,999947","0","0,0264900000000001","137","0,45869243144989014"
"7s 6h 5d","TsAd","223,47","0,935907","0,064093","1,22603","1,2117","1,22511154731","X","1,22603","X","0,935907","0","0,0143300000000002","137","0,45869243144989014"
"7s 6h 5d","TsAh","223,616","0,939737","0,060263","1,22401","1,20737","1,22300722368","X","1,22401","X","0,939737","0","0,01664","137","0,45869243144989014"
"7s 6h 5d","TsAs","223,29","1","0","1,66731","1,63197","1,66731","X","1,66731","X","1","0","0,0353399999999999","137","0,45869243144989014"
"7s 6h 5d","JcJd","224,53","0,971177","0,028823","3,7238","3,71843","3,72364522049","X","3,7238","X","0,971177","0","0,00536999999999965","137","0,45869243144989014"
"7s 6h 5d","JcJh","224,53","0,976539","0,023461","3,72451","3,71841","3,7243668879","X","3,72451","X","0,976539","0","0,00609999999999999","137","0,45869243144989014"
"7s 6h 5d","JcJs","224,632","0,967935","0,032065","3,72576","3,72114","3,7256118597","X","3,72576","X","0,967935","0","0,00462000000000007","137","0,45869243144989014"
"7s 6h 5d","JcQc","224,946","0,999566","0,000434","0,866542","0,842091","0,866531388266","X","0,866542","X","0,999566","0","0,024451","137","0,45869243144989014"
"7s 6h 5d","JcQd","125,566","0,96886","0,03114","0,905806","0,88486","0,90515374156","X","0,905806","X","0,96886","0","0,0209459999999999","137","0,45869243144989014"
"7s 6h 5d","JcQh","125,645","0,975928","0,024072","0,905453","0,884703","0,904953506","X","0,905453","X","0,975928","0","0,0207499999999999","137","0,45869243144989014"
"7s 6h 5d","JcQs","125,66","0,952849","0,047151","0,904181","0,885217","0,903286828436","X","0,904181","X","0,952849","0","0,0189640000000001","137","0,45869243144989014"
"7s 6h 5d","JcKc","223,788","0,99971","0,00029","0,894308","0,869535","0,89430081583","X","0,894308","X","0,99971","0","0,024773","137","0,45869243144989014"
"7s 6h 5d","JcKd","225,234","0,99044","0,00956","0,927941","0,923332","0,92789693796","X","0,927941","X","0,99044","0","0,00460899999999997","137","0,45869243144989014"
"7s 6h 5d","JcKh","225,234","0,989825","0,010175","0,926596","0,920496","0,9265339325","X","0,926596","X","0,989825","0","0,00609999999999999","137","0,45869243144989014"
"7s 6h 5d","JcKs","225,262","0,991921","0,008079","0,925504","0,920104","0,9254603734","X","0,925504","X","0,991921","0","0,00539999999999985","137","0,45869243144989014"
"7s 6h 5d","JcAc","221,02","1","0","1,26657","1,22566","1,26657","X","1,26657","X","1","0","0,04091","137","0,45869243144989014"
"7s 6h 5d","JcAd","222,07","1","0","1,29088","1,26155","1,29088","X","1,29088","X","1","0","0,0293299999999999","137","0,45869243144989014"
"7s 6h 5d","JcAh","222,216","1","0","1,28816","1,25752","1,28816","X","1,28816","X","1","0","0,03064","137","0,45869243144989014"
"7s 6h 5d","JcAs","222,252","1","0","1,28678","1,25692","1,28678","X","1,28678","X","1","0","0,02986","137","0,45869243144989014"
"7s 6h 5d","JdJh","224,53","0,930231","0,069769","3,74962","3,74036","3,74897393906","X","3,74962","X","0,930231","0","0,00926000000000027","137","0,45869243144989014"
"7s 6h 5d","JdJs","224,632","0,925848","0,074152","3,75123","3,73974","3,75037799352","X","3,75123","X","0,925848","0","0,0114900000000007","137","0,45869243144989014"
"7s 6h 5d","JdQc","125,324","0,933284","0,066716","0,898191","0,880252","0,896994181676","X","0,898191","X","0,933284","0","0,017939","137","0,45869243144989014"
"7s 6h 5d","JdQd","225,382","0,954413","0,045587","1,23358","1,23742","1,23375505408","B","1,23742","X","0,954413","0,00383999999999984","0","137","0,45869243144989014"
"7s 6h 5d","JdQh","125,645","0,856206","0,143794","0,933284","0,9136","0,930453558904","X","0,933284","X","0,856206","0","0,0196839999999999","137","0,45869243144989014"
"7s 6h 5d","JdQs","125,66","0,998409","0,001591","0,931572","0,917293","0,931549282111","X","0,931572","X","0,998409","0","0,0142790000000002","137","0,45869243144989014"
"7s 6h 5d","JdKc","224,4","0,999163","0,000837","0,92035","0,905721","0,920337755527","X","0,92035","X","0,999163","0","0,014629","137","0,45869243144989014"
"7s 6h 5d","JdKd","224,622","0,994473","0,005527","1,31214","1,30434","1,3120968894","X","1,31214","X","0,994473","0","0,00779999999999981","137","0,45869243144989014"
"7s 6h 5d","JdKh","225,234","0,89067","0,10933","0,950387","0,942937","0,9495724915","X","0,950387","X","0,89067","0","0,00744999999999985","137","0,45869243144989014"
"7s 6h 5d","JdKs","225,262","0,898255","0,101745","0,949209","0,942882","0,948565259385","X","0,949209","X","0,898255","0","0,00632699999999997","137","0,45869243144989014"
"7s 6h 5d","JdAc","221,454","1","0","1,29016","1,25626","1,29016","X","1,29016","X","1","0","0,0339","137","0,45869243144989014"
"7s 6h 5d","JdAd","221,636","1","0","1,77007","1,68059","1,77007","X","1,77007","X","1","0","0,08948","137","0,45869243144989014"
"7s 6h 5d","JdAh","222,216","0,999998","2E-06","1,30875","1,28249","1,30874994748","X","1,30875","X","0,999998","0","0,0262600000000002","137","0,45869243144989014"
"7s 6h 5d","JdAs","222,252","1","0","1,30744","1,28161","1,30744","X","1,30744","X","1","0","0,02583","137","0,45869243144989014"
"7s 6h 5d","JhJs","224,632","0,932417","0,067583","3,75226","3,74006","3,7514354874","X","3,75226","X","0,932417","0","0,0122","137","0,45869243144989014"
"7s 6h 5d","JhQc","125,324","0,985603","0,014397","0,898043","0,878094","0,897755794247","X","0,898043","X","0,985603","0","0,0199490000000001","137","0,45869243144989014"
"7s 6h 5d","JhQd","125,566","0,899811","0,100189","0,933555","0,911287","0,931323991348","X","0,933555","X","0,899811","0","0,022268","137","0,45869243144989014"
"7s 6h 5d","JhQh","225,524","0,958987","0,041013","1,2347","1,23859","1,23485954057","B","1,23859","X","0,958987","0,00388999999999995","0","137","0,45869243144989014"
"7s 6h 5d","JhQs","125,66","0,871288","0,128712","0,932077","0,911862","0,92947508692","X","0,932077","X","0,871288","0","0,020215","137","0,45869243144989014"
"7s 6h 5d","JhKc","224,4","0,999928","7,2E-05","0,919914","0,90508","0,919912931952","X","0,919914","X","0,999928","0","0,0148339999999999","137","0,45869243144989014"
"7s 6h 5d","JhKd","225,234","0,904977","0,095023","0,951399","0,944937","0,950784961374","X","0,951399","X","0,904977","0","0,00646199999999997","137","0,45869243144989014"
"7s 6h 5d","JhKh","224,622","0,991853","0,008147","1,31065","1,30497","1,31060372504","X","1,31065","X","0,991853","0","0,00568000000000013","137","0,45869243144989014"
"7s 6h 5d","JhKs","225,262","0,922124","0,077876","0,948681","0,942605","0,948207825424","X","0,948681","X","0,922124","0","0,00607599999999997","137","0,45869243144989014"
"7s 6h 5d","JhAc","221,454","1","0","1,28995","1,25559","1,28995","X","1,28995","X","1","0","0,0343599999999999","137","0,45869243144989014"
"7s 6h 5d","JhAd","222,07","0,99997","3E-05","1,31118","1,28569","1,3111792353","X","1,31118","X","0,99997","0","0,02549","137","0,45869243144989014"
"7s 6h 5d","JhAh","221,782","1","0","1,76014","1,67735","1,76014","X","1,76014","X","1","0","0,0827900000000004","137","0,45869243144989014"
"7s 6h 5d","JhAs","222,252","0,999966","3,4E-05","1,307","1,2806","1,3069991024","X","1,307","X","0,999966","0","0,0264","137","0,45869243144989014"
"7s 6h 5d","JsQc","125,38","0,989669","0,010331","0,898022","0,877506","0,897810049204","X","0,898022","X","0,989669","0","0,0205159999999999","137","0,45869243144989014"
"7s 6h 5d","JsQd","125,623","0,897722","0,102278","0,933477","0,910979","0,931175949556","X","0,933477","X","0,897722","0","0,0224980000000001","137","0,45869243144989014"
"7s 6h 5d","JsQh","125,702","0,898485","0,101515","0,933312","0,910953","0,931042226115","X","0,933312","X","0,898485","0","0,022359","137","0,45869243144989014"
"7s 6h 5d","JsQs","225,654","0,915966","0,084034","1,23288","1,23757","1,23327411946","B","1,23757","X","0,915966","0,00469000000000008","0","137","0,45869243144989014"
"7s 6h 5d","JsKc","224,502","0,999809","0,000191","0,91971","0,904556","0,919707105586","X","0,91971","X","0,999809","0","0,015154","137","0,45869243144989014"
"7s 6h 5d","JsKd","225,336","0,914676","0,085324","0,951278","0,945427","0,950778769276","X","0,951278","X","0,914676","0","0,00585100000000005","137","0,45869243144989014"
"7s 6h 5d","JsKh","225,336","0,911272","0,088728","0,949966","0,943005","0,949348364392","X","0,949966","X","0,911272","0","0,00696100000000011","137","0,45869243144989014"
"7s 6h 5d","JsKs","224,752","0,987882","0,012118","1,30768","1,30694","1,30767103268","X","1,30768","X","0,987882","0","0,000739999999999963","137","0,45869243144989014"
"7s 6h 5d","JsAc","221,556","1","0","1,2892","1,25489","1,2892","X","1,2892","X","1","0","0,0343099999999998","137","0,45869243144989014"
"7s 6h 5d","JsAd","222,172","1","0","1,3107","1,2849","1,3107","X","1,3107","X","1","0","0,0258","137","0,45869243144989014"
"7s 6h 5d","JsAh","222,318","0,999996","4E-06","1,30787","1,28077","1,3078698916","X","1,30787","X","0,999996","0","0,0270999999999999","137","0,45869243144989014"
"7s 6h 5d","JsAs","221,92","1","0","1,75472","1,67699","1,75472","X","1,75472","X","1","0","0,0777300000000001","137","0,45869243144989014"
"7s 6h 5d","QcQd","226,144","0,976582","0,023418","4,0492","4,04172","4,04902483336","X","4,0492","X","0,976582","0","0,00748000000000015","137","0,45869243144989014"
"7s 6h 5d","QcQh","226,286","0,981452","0,018548","4,05107","4,04531","4,05096316352","X","4,05107","X","0,981452","0","0,00576000000000043","137","0,45869243144989014"
"7s 6h 5d","QcQs","226,314","0,981159","0,018841","4,05225","4,0478","4,05216615755","X","4,05225","X","0,981159","0","0,0044499999999994","137","0,45869243144989014"
"7s 6h 5d","QcKc","224,498","1","0","1,01076","0,961748","1,01076","X","1,01076","X","1","0","0,0490119999999998","137","0,45869243144989014"
"7s 6h 5d","QcKd","226,196","0,999942","5,8E-05","1,03779","1,01824","1,0377888661","X","1,03779","X","0,999942","0","0,01955","137","0,45869243144989014"
"7s 6h 5d","QcKh","226,196","0,999999","1E-06","1,03624","1,01667","1,03623998043","X","1,03624","X","0,999999","0","0,0195699999999999","137","0,45869243144989014"
"7s 6h 5d","QcKs","226,224","0,999968","3,2E-05","1,03596","1,01602","1,03595936192","X","1,03596","X","0,999968","0","0,0199400000000001","137","0,45869243144989014"
"7s 6h 5d","QcAc","221,478","0,991881","0,008119","1,45677","1,45377","1,456745643","X","1,45677","X","0,991881","0","0,00300000000000011","137","0,45869243144989014"
"7s 6h 5d","QcAd","222,926","0,994236","0,005764","1,485","1,47893","1,48496501252","X","1,485","X","0,994236","0","0,0060699999999998","137","0,45869243144989014"
"7s 6h 5d","QcAh","223,072","0,995251","0,004749","1,48141","1,47599","1,48138426042","X","1,48141","X","0,995251","0","0,00541999999999998","137","0,45869243144989014"
"7s 6h 5d","QcAs","223,108","0,993981","0,006019","1,47998","1,47516","1,47995098842","X","1,47998","X","0,993981","0","0,00481999999999982","137","0,45869243144989014"
"7s 6h 5d","QdQh","226,722","0,942924","0,057076","4,08092","4,07126","4,08036864584","X","4,08092","X","0,942924","0","0,00965999999999934","137","0,45869243144989014"
"7s 6h 5d","QdQs","226,75","0,939324","0,060676","4,0818","4,07334","4,08128668104","X","4,0818","X","0,939324","0","0,00845999999999947","137","0,45869243144989014"
"7s 6h 5d","QdKc","225,798","0,999936","6,4E-05","1,03265","1,00816","1,03264843264","X","1,03265","X","0,999936","0","0,0244899999999999","137","0,45869243144989014"
"7s 6h 5d","QdKd","225,768","1","0","1,42556","1,38107","1,42556","X","1,42556","X","1","0","0,0444899999999999","137","0,45869243144989014"
"7s 6h 5d","QdKh","226,632","0,997496","0,002504","1,05479","1,04957","1,05477692912","X","1,05479","X","0,997496","0","0,00522000000000022","137","0,45869243144989014"
"7s 6h 5d","QdKs","226,66","0,998625","0,001375","1,05452","1,04896","1,054512355","X","1,05452","X","0,998625","0","0,00556000000000001","137","0,45869243144989014"
"7s 6h 5d","QdAc","222,746","0,98701","0,01299","1,47982","1,47954","1,4798163628","X","1,47982","X","0,98701","0","0,000279999999999836","137","0,45869243144989014"
"7s 6h 5d","QdAd","222,53","1","0","1,95145","1,8721","1,95145","X","1,95145","X","1","0","0,07935","137","0,45869243144989014"
"7s 6h 5d","QdAh","223,508","0,988552","0,011448","1,49922","1,49643","1,49918806008","X","1,49922","X","0,988552","0","0,00279000000000007","137","0,45869243144989014"
"7s 6h 5d","QdAs","223,544","0,981409","0,018591","1,49793","1,4956","1,49788668297","X","1,49793","X","0,981409","0","0,00232999999999994","137","0,45869243144989014"
"7s 6h 5d","QhQs","226,892","0,939024","0,060976","4,08532","4,07353","4,08460109296","X","4,08532","X","0,939024","0","0,0117900000000004","137","0,45869243144989014"
"7s 6h 5d","QhKc","225,94","1","0","1,03112","1,00762","1,03112","X","1,03112","X","1","0","0,0235000000000001","137","0,45869243144989014"
"7s 6h 5d","QhKd","226,774","0,997387","0,002613","1,05495","1,05048","1,05493831989","X","1,05495","X","0,997387","0","0,0044700000000002","137","0,45869243144989014"
"7s 6h 5d","QhKh","225,91","0,999925","7,5E-05","1,42027","1,38297","1,4202672025","X","1,42027","X","0,999925","0","0,0372999999999999","137","0,45869243144989014"
"7s 6h 5d","QhKs","226,802","0,997675","0,002325","1,05331","1,04948","1,05330109525","X","1,05331","X","0,997675","0","0,00383","137","0,45869243144989014"
"7s 6h 5d","QhAc","222,888","0,986919","0,013081","1,47755","1,47749","1,47754921514","X","1,47755","X","0,986919","0","5,9999999999949E-05","137","0,45869243144989014"
"7s 6h 5d","QhAd","223,504","0,989531","0,010469","1,50047","1,49706","1,50043430071","X","1,50047","X","0,989531","0","0,00341000000000014","137","0,45869243144989014"
"7s 6h 5d","QhAh","222,818","1","0","1,9418","1,87041","1,9418","X","1,9418","X","1","0","0,0713899999999998","137","0,45869243144989014"
"7s 6h 5d","QhAs","223,686","0,977547","0,022453","1,4956","1,4937","1,4955573393","X","1,4956","X","0,977547","0","0,00190000000000001","137","0,45869243144989014"
"7s 6h 5d","QsKc","225,968","0,999926","7,4E-05","1,03147","1,00621","1,03146813076","X","1,03147","X","0,999926","0","0,0252600000000003","137","0,45869243144989014"
"7s 6h 5d","QsKd","226,802","0,996581","0,003419","1,05519","1,05021","1,05517297338","X","1,05519","X","0,996581","0","0,00497999999999998","137","0,45869243144989014"
"7s 6h 5d","QsKh","226,802","0,996672","0,003328","1,05385","1,04904","1,05383399232","X","1,05385","X","0,996672","0","0,0048100000000002","137","0,45869243144989014"
"7s 6h 5d","QsKs","225,966","0,999997","3E-06","1,4154","1,38513","1,41539990919","X","1,4154","X","0,999997","0","0,03027","137","0,45869243144989014"
"7s 6h 5d","QsAc","222,916","0,986955","0,013045","1,47736","1,47684","1,4773532166","X","1,47736","X","0,986955","0","0,000520000000000076","137","0,45869243144989014"
"7s 6h 5d","QsAd","223,532","0,980289","0,019711","1,50038","1,49618","1,5002972138","X","1,50038","X","0,980289","0","0,00419999999999998","137","0,45869243144989014"
"7s 6h 5d","QsAh","223,678","0,974547","0,025453","1,49687","1,4935","1,49678422339","X","1,49687","X","0,974547","0","0,00336999999999987","137","0,45869243144989014"
"7s 6h 5d","QsAs","222,882","1","0","1,92985","1,86734","1,92985","X","1,92985","X","1","0","0,0625100000000001","137","0,45869243144989014"
"7s 6h 5d","KcKd","223,99","0,985755","0,014245","4,32138","4,31512","4,3212908263","X","4,32138","X","0,985755","0","0,00625999999999927","137","0,45869243144989014"
"7s 6h 5d","KcKh","223,99","0,984879","0,01512","4,32431","4,31757","4,32420376689","X","4,32431","X","0,984879","0","0,00673999999999975","137","0,45869243144989014"
"7s 6h 5d","KcKs","224,018","0,98323","0,01677","4,32499","4,31516","4,3248251509","X","4,32499","X","0,98323","0","0,00982999999999912","137","0,45869243144989014"
"7s 6h 5d","KcAc","220,07","0,997996","0,002004","1,5848","1,56981","1,58476996004","X","1,5848","X","0,997996","0","0,0149900000000001","137","0,45869243144989014"
"7s 6h 5d","KcAd","220,916","0,99636","0,00364","1,60984","1,58816","1,6097610848","X","1,60984","X","0,99636","0","0,0216800000000001","137","0,45869243144989014"
"7s 6h 5d","KcAh","221,062","0,996523","0,003477","1,60589","1,58636","1,60582209419","X","1,60589","X","0,996523","0","0,01953","137","0,45869243144989014"
"7s 6h 5d","KcAs","221,098","0,995347","0,004653","1,60392","1,58608","1,60383699048","X","1,60392","X","0,995347","0","0,0178400000000001","137","0,45869243144989014"
"7s 6h 5d","KdKh","224,824","0,956726","0,043274","4,36737","4,35788","4,36695932974","X","4,36737","X","0,956726","0","0,00948999999999955","137","0,45869243144989014"
"7s 6h 5d","KdKs","224,852","0,953586","0,046414","4,36849","4,35489","4,3678587696","X","4,36849","X","0,953586","0","0,0135999999999994","137","0,45869243144989014"
"7s 6h 5d","KdAc","221,134","0,977506","0,022494","1,60708","1,59332","1,60677048256","X","1,60708","X","0,977506","0","0,01376","137","0,45869243144989014"
"7s 6h 5d","KdAd","221,52","1","0","2,05777","1,96579","2,05777","X","2,05777","X","1","0","0,09198","137","0,45869243144989014"
"7s 6h 5d","KdAh","221,896","0,969688","0,030312","1,62659","1,60844","1,6260398372","X","1,62659","X","0,969688","0","0,0181499999999999","137","0,45869243144989014"
"7s 6h 5d","KdAs","221,932","0,956109","0,043891","1,6249","1,60761","1,62414112461","X","1,6249","X","0,956109","0","0,0172899999999998","137","0,45869243144989014"
"7s 6h 5d","KhKs","224,852","0,951504","0,048496","4,37115","4,35875","4,3705486496","X","4,37115","X","0,951504","0","0,0124000000000004","137","0,45869243144989014"
"7s 6h 5d","KhAc","221,134","0,972064","0,027936","1,60522","1,59125","1,60482973408","X","1,60522","X","0,972064","0","0,0139699999999998","137","0,45869243144989014"
"7s 6h 5d","KhAd","221,75","0,969078","0,030922","1,62912","1,60845","1,62848084226","X","1,62912","X","0,969078","0","0,02067","137","0,45869243144989014"
"7s 6h 5d","KhAh","221,666","1","0","2,04906","1,96624","2,04906","X","2,04906","X","1","0","0,0828199999999997","137","0,45869243144989014"
"7s 6h 5d","KhAs","221,932","0,952623","0,047377","1,62335","1,60552","1,62250526809","X","1,62335","X","0,952623","0","0,01783","137","0,45869243144989014"
"7s 6h 5d","KsAc","221,162","0,967748","0,032252","1,60422","1,59108","1,60379620872","X","1,60422","X","0,967748","0","0,0131400000000002","137","0,45869243144989014"
"7s 6h 5d","KsAd","221,778","0,965322","0,034678","1,62789","1,60754","1,6271843027","X","1,62789","X","0,965322","0","0,0203500000000003","137","0,45869243144989014"
"7s 6h 5d","KsAh","221,924","0,961431","0,038569","1,624","1,60574","1,62329573006","X","1,624","X","0,961431","0","0,0182599999999997","137","0,45869243144989014"
"7s 6h 5d","KsAs","221,73","1","0","2,03553","1,96687","2,03553","X","2,03553","X","1","0","0,0686599999999999","137","0,45869243144989014"
"7s 6h 5d","AcAd","217,6","0,998175","0,001825","4,53002","4,52262","4,530006495","X","4,53002","X","0,998175","0","0,00739999999999963","137","0,45869243144989014"
"7s 6h 5d","AcAh","217,746","0,995103","0,004897","4,5355","4,52951","4,53547066697","X","4,5355","X","0,995103","0","0,00598999999999972","137","0,45869243144989014"
"7s 6h 5d","AcAs","217,782","0,99735","0,00265","4,54026","4,5347","4,540245266","X","4,54026","X","0,99735","0","0,00556000000000001","137","0,45869243144989014"
"7s 6h 5d","AdAh","218,362","0,992053","0,007947","4,57674","4,57111","4,57669525839","X","4,57674","X","0,992053","0","0,00563000000000002","137","0,45869243144989014"
"7s 6h 5d","AdAs","218,398","0,989961","0,010039","4,58122","4,57583","4,58116588979","X","4,58122","X","0,989961","0","0,00539000000000023","137","0,45869243144989014"
"7s 6h 5d","AhAs","218,544","0,985696","0,014304","4,58682","4,58103","4,58673717984","X","4,58682","X","0,985696","0","0,00579000000000018","137","0,45869243144989014"
"7s 6h 4d","2c2d","13,5605","1","0","1,79108","1,58416","1,79108","X","1,79108","X","1","0","0,20692","129","0,44283637404441833"
"7s 6h 4d","2c2h","13,5312","1","0","1,79476","1,5865","1,79476","X","1,79476","X","1","0","0,20826","129","0,44283637404441833"
"7s 6h 4d","2c2s","13,5312","1","0","1,79421","1,58525","1,79421","X","1,79421","X","1","0","0,20896","129","0,44283637404441833"
"7s 6h 4d","2cAc","179,145","0,98771","0,01229","0,922846","0,811847","0,92148182229","X","0,922846","X","0,98771","0","0,110999","129","0,44283637404441833"
"7s 6h 4d","2d2h","13,5605","1","0","1,81741","1,61857","1,81741","X","1,81741","X","1","0","0,19884","129","0,44283637404441833"
"7s 6h 4d","2d2s","13,5605","1","0","1,81717","1,61716","1,81717","X","1,81717","X","1","0","0,20001","129","0,44283637404441833"
"7s 6h 4d","2dAd","180,057","1","0","1,39028","1,26833","1,39028","X","1,39028","X","1","0","0,12195","129","0,44283637404441833"
"7s 6h 4d","2h2s","13,5312","1","0","1,82002","1,61893","1,82002","X","1,82002","X","1","0","0,20109","129","0,44283637404441833"
"7s 6h 4d","2hAh","179,738","1","0","1,3858","1,26242","1,3858","X","1,3858","X","1","0","0,12338","129","0,44283637404441833"
"7s 6h 4d","2sAs","179,766","1","0","1,37368","1,26393","1,37368","X","1,37368","X","1","0","0,10975","129","0,44283637404441833"
"7s 6h 4d","3c3d","16,3276","1","0","2,81113","2,44138","2,81113","X","2,81113","X","1","0","0,36975","129","0,44283637404441833"
"7s 6h 4d","3c3h","16,3029","1","0","2,8137","2,4449","2,8137","X","2,8137","X","1","0","0,3688","129","0,44283637404441833"
"7s 6h 4d","3c3s","16,2645","1","0","2,82001","2,45088","2,82001","X","2,82001","X","1","0","0,36913","129","0,44283637404441833"
"7s 6h 4d","3cAc","228,906","1","0","1,68135","1,5349","1,68135","X","1,68135","X","1","0","0,14645","129","0,44283637404441833"
"7s 6h 4d","3d3h","16,366","1","0","2,8319","2,45247","2,8319","X","2,8319","X","1","0","0,37943","129","0,44283637404441833"
"7s 6h 4d","3d3s","16,3276","1","0","2,83732","2,46014","2,83732","X","2,83732","X","1","0","0,37718","129","0,44283637404441833"
"7s 6h 4d","3dAd","230,482","1","0","2,16325","2,07645","2,16325","X","2,16325","X","1","0","0,0867999999999998","129","0,44283637404441833"
"7s 6h 4d","3h3s","16,3029","1","0","2,84006","2,46306","2,84006","X","2,84006","X","1","0","0,377","129","0,44283637404441833"
"7s 6h 4d","3hAh","230,232","1","0","2,15865","2,07639","2,15865","X","2,15865","X","1","0","0,0822600000000002","129","0,44283637404441833"
"7s 6h 4d","3sAs","229,704","1","0","2,14942","2,07024","2,14942","X","2,14942","X","1","0","0,07918","129","0,44283637404441833"
"7s 6h 4d","4c4h","30,1755","0,75876","0,24124","9,27966","9,19482","9,2591931984","X","9,27966","X","0,75876","0","0,0848399999999998","129","0,44283637404441833"
"7s 6h 4d","4c4s","30,1503","0,760861","0,239139","9,27148","9,18238","9,2501727151","X","9,27148","X","0,760861","0","0,0891000000000002","129","0,44283637404441833"
"7s 6h 4d","4c5c","59,5486","1","0","4,91422","4,86437","4,91422","X","4,91422","X","1","0","0,0498500000000002","129","0,44283637404441833"
"7s 6h 4d","4cAc","228,524","0,9921","0,0079","2,40412","2,40418","2,404120474","B","2,40418","X","0,9921","5,9999999999949E-05","0","129","0,44283637404441833"
"7s 6h 4d","4h4s","30,2506","0,773658","0,226342","9,3152","9,20674","9,29065094668","X","9,3152","X","0,773658","0","0,108460000000001","129","0,44283637404441833"
"7s 6h 4d","4h5h","59,916","0,993544","0,006456","5,24066","5,20869","5,24045360168","X","5,24066","X","0,993544","0","0,0319700000000003","129","0,44283637404441833"
"7s 6h 4d","4hAh","230,082","0,951933","0,048067","2,94292","2,91481","2,94156883663","X","2,94292","X","0,951933","0","0,0281099999999999","129","0,44283637404441833"
